Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Train/Epoch,Train/Entropy,Train/KL,Train/StopIter,Train/PolicyRatio,Train/PolicyRatio/Min,Train/PolicyRatio/Max,Train/PolicyRatio/Std,Train/LR,Train/PolicyStd,TotalEnvSteps,Loss/Loss_pi,Loss/Loss_pi/Delta,Value/Adv,Loss/Loss_reward_critic,Loss/Loss_reward_critic/Delta,Value/reward,Loss/Loss_cost_critic,Loss/Loss_cost_critic/Delta,Value/cost,Time/Total,Time/Rollout,Time/Update,Time/Epoch,Time/FPS,Metrics/LagrangeMultiplier,Metrics/LagrangeMultiplier/Min,Metrics/LagrangeMultiplier/Max,Metrics/LagrangeMultiplier/Std
-9250.7412109375,833.9556884765625,8759.0,10.0,1.0451027154922485,0.011554905213415623,30.0,0.9987597465515137,0.9987597465515137,0.9987597465515137,0.01138492301106453,0.00026699999580159783,0.6881251931190491,96349.0,-0.014567945152521133,-0.001136578619480133,-0.04436683654785156,5.088252544403076,-0.027041912078857422,7.730356693267822,1.2856725454330444,-0.013394474983215332,0.04753036051988602,364.2297668457031,20.62734603881836,11.833210945129395,32.46057891845703,269.8349914550781,0.8849999308586121,0.8849999308586121,0.8849999308586121,0.0
-9117.2412109375,833.9557495117188,8759.0,11.0,1.014153003692627,0.008966520428657532,30.0,0.9987269043922424,0.9987269043922424,0.9987269043922424,0.010092707350850105,0.0002640000020619482,0.667133629322052,105108.0,-0.012360033579170704,0.0022079115733504295,0.10185641050338745,4.787990570068359,-0.3002619743347168,8.508368492126465,1.2645939588546753,-0.02107858657836914,0.014671864919364452,398.68988037109375,20.622314453125,13.826831817626953,34.44917297363281,254.25865173339844,0.919999897480011,0.919999897480011,0.919999897480011,0.0
-8999.451171875,833.9557495117188,8759.0,12.0,0.9983271956443787,0.00834775809198618,30.0,0.9999292492866516,0.9999292492866516,0.9999292492866516,0.01002410426735878,0.0002610000083222985,0.6566477417945862,113867.0,-0.011875933036208153,0.0004841005429625511,-0.07453294843435287,4.76526403427124,-0.02272653579711914,9.118083000183105,1.2413982152938843,-0.023195743560791016,-0.0013465676456689835,431.1090393066406,20.6776065826416,11.730619430541992,32.40824890136719,270.2707214355469,0.9549998641014099,0.9549998641014099,0.9549998641014099,0.0
-8890.8193359375,833.9557495117188,8759.0,13.0,0.9813754558563232,0.008402259089052677,30.0,0.9998329877853394,0.9998329877853394,0.9998329877853394,0.009742390364408493,0.0002579999854788184,0.6456149816513062,122626.0,-0.01173151284456253,0.00014442019164562225,0.18444201350212097,4.85422420501709,0.08896017074584961,9.68504810333252,1.1909555196762085,-0.05044269561767578,0.08288845419883728,465.008056640625,20.641429901123047,13.246299743652344,33.887752532958984,258.4709777832031,0.9899998307228088,0.9899998307228088,0.9899998307228088,0.0
-8798.54296875,833.955810546875,8759.0,14.0,0.958764374256134,0.008910197764635086,30.0,1.000601887702942,1.000601887702942,1.000601887702942,0.009868260473012924,0.00025499999173916876,0.6311843991279602,131385.0,-0.011956426315009594,-0.00022491347044706345,0.12479297816753387,4.807831287384033,-0.04639291763305664,10.111271858215332,1.1528668403625488,-0.03808867931365967,0.12870162725448608,497.3940734863281,20.62562370300293,11.749309539794922,32.37495803833008,270.5486145019531,1.0249998569488525,1.0249998569488525,1.0249998569488525,0.0
-8710.62109375,833.9556884765625,8759.0,15.0,0.9267453551292419,0.010647735558450222,30.0,0.9997043013572693,0.9997043013572693,0.9997043013572693,0.00975780375301838,0.0002519999979995191,0.6113061308860779,140144.0,-0.011419533751904964,0.0005368925631046295,-0.13007909059524536,4.631545066833496,-0.1762862205505371,10.474578857421875,1.117052674293518,-0.03581416606903076,0.1002911850810051,529.7634887695312,20.65069580078125,11.70751667022705,32.35823440551758,270.6884460449219,1.0599998235702515,1.0599998235702515,1.0599998235702515,0.0
-8630.7880859375,833.9556884765625,8759.0,16.0,0.8999649286270142,0.01000641193240881,30.0,1.0004000663757324,1.0004000663757324,1.0004000663757324,0.010773885995149612,0.00024900000425986946,0.5951374173164368,148903.0,-0.013013453222811222,-0.0015939194709062576,0.005625809542834759,4.714445114135742,0.0829000473022461,10.52929973602295,1.0785967111587524,-0.038455963134765625,0.0757361426949501,563.518310546875,20.608463287353516,13.135263442993164,33.74374771118164,259.5740051269531,1.0949997901916504,1.0949997901916504,1.0949997901916504,0.0
-8559.03125,833.9556884765625,8759.0,17.0,0.8613147139549255,0.01105170976370573,30.0,0.9996680021286011,0.9996680021286011,0.9996680021286011,0.010537204332649708,0.0002460000105202198,0.572594940662384,157662.0,-0.012133868411183357,0.0008795848116278648,-0.12451373040676117,4.548126220703125,-0.1663188934326172,10.647521018981934,0.9995960593223572,-0.07900065183639526,0.11608689278364182,595.8370361328125,20.625408172607422,11.682056427001953,32.30748748779297,271.1136169433594,1.1299997568130493,1.1299997568130493,1.1299997568130493,0.0
-8492.404296875,833.9556884765625,8759.0,18.0,0.8273938894271851,0.010849845595657825,30.0,0.9968835115432739,0.9968835115432739,0.9968835115432739,0.01069275476038456,0.00024300000222865492,0.5534862279891968,166421.0,-0.011962102726101875,0.00017176568508148193,0.056083112955093384,4.619599342346191,0.0714731216430664,10.850892066955566,0.9909259676933289,-0.00867009162902832,0.06362578272819519,628.11083984375,20.681734085083008,11.580829620361328,32.26258850097656,271.49090576171875,1.1649997234344482,1.1649997234344482,1.1649997234344482,0.0
-8433.2412109375,833.9556884765625,8759.0,19.0,0.8030279874801636,0.00946527998894453,30.0,0.9988117218017578,0.9988117218017578,0.9988117218017578,0.010852527804672718,0.00023999999393709004,0.5401564240455627,175180.0,-0.010693978518247604,0.001268124207854271,0.1331339180469513,4.522632598876953,-0.09696674346923828,10.879950523376465,0.9519854784011841,-0.038940489292144775,0.008531786501407623,660.451171875,20.706674575805664,11.620141983032227,32.326839447021484,270.9513244628906,1.1999996900558472,1.1999996900558472,1.1999996900558472,0.0
-8376.4794921875,833.9557495117188,8759.0,20.0,0.7811534404754639,0.0076340180821716785,30.0,1.0007424354553223,1.0007424354553223,1.0007424354553223,0.01007903553545475,0.00023700000019744039,0.528468132019043,183939.0,-0.010198156349360943,0.0004958221688866615,0.020342392846941948,4.555936336517334,0.03330373764038086,10.925650596618652,0.939056932926178,-0.012928545475006104,0.040162403136491776,694.7024536132812,20.65146255493164,13.588630676269531,34.240116119384766,255.81105041503906,1.234999656677246,1.234999656677246,1.234999656677246,0.0
-8324.994140625,833.9556884765625,8759.0,21.0,0.7568851113319397,0.010251921601593494,30.0,0.9993695020675659,0.9993695020675659,0.9993695020675659,0.01086665503680706,0.00023400000645779073,0.5157999992370605,192698.0,-0.011065865866839886,-0.0008677095174789429,0.07033233344554901,4.571170806884766,0.01523447036743164,10.83552360534668,0.8999823927879333,-0.03907454013824463,0.027201764285564423,727.8795776367188,20.68093490600586,12.484630584716797,33.16558837890625,264.09906005859375,1.269999623298645,1.269999623298645,1.269999623298645,0.0
-8275.7294921875,833.9556884765625,8759.0,22.0,0.7364815473556519,0.010149695910513401,30.0,1.000747799873352,1.000747799873352,1.000747799873352,0.011173894628882408,0.00023099999816622585,0.5053809285163879,201457.0,-0.011662389151751995,-0.0005965232849121094,-0.1706860065460205,4.506664276123047,-0.06450653076171875,10.779019355773926,0.8888189196586609,-0.011163473129272461,0.0012652582954615355,760.1763305664062,20.574893951416016,11.710805892944336,32.28572463989258,271.29638671875,1.304999589920044,1.304999589920044,1.304999589920044,0.0
-8230.3974609375,833.9557495117188,8759.0,23.0,0.7158405184745789,0.011371606029570103,30.0,0.9997739195823669,0.9997739195823669,0.9997739195823669,0.011270448565483093,0.0002280000044265762,0.4950559735298157,210216.0,-0.010900715366005898,0.0007616737857460976,-0.009390479885041714,4.422141075134277,-0.08452320098876953,10.627291679382324,0.8553541302680969,-0.033464789390563965,-0.03272773697972298,792.477783203125,20.621646881103516,11.668647766113281,32.29031753540039,271.2577819824219,1.3399995565414429,1.3399995565414429,1.3399995565414429,0.0
-8188.72998046875,833.955810546875,8759.0,24.0,0.691811740398407,0.012467487715184689,30.0,0.9995986223220825,0.9995986223220825,0.9995986223220825,0.011115285567939281,0.00022499999613501132,0.483308345079422,218975.0,-0.010588974691927433,0.0003117406740784645,0.28277453780174255,4.453829288482666,0.03168821334838867,10.438268661499023,0.8584223389625549,0.003068208694458008,-0.05248788744211197,824.722900390625,20.597530364990234,11.636171340942383,32.233726501464844,271.7340393066406,1.3749995231628418,1.3749995231628418,1.3749995231628418,0.0
-8150.302734375,833.9557495117188,8759.0,25.0,0.6682167649269104,0.011104526929557323,30.0,1.0006884336471558,1.0006884336471558,1.0006884336471558,0.01135702058672905,0.00022200000239536166,0.47203102707862854,227734.0,-0.011121437884867191,-0.0005324631929397583,-0.2562195956707001,4.270819187164307,-0.18301010131835938,10.354662895202637,0.8157317042350769,-0.04269063472747803,0.05146124213933945,857.0427856445312,20.562931060791016,11.74569034576416,32.30864715576172,271.1039123535156,1.4099994897842407,1.4099994897842407,1.4099994897842407,0.0
-8116.47900390625,833.9557495117188,8759.0,26.0,0.6620373725891113,0.010814347304403782,30.0,0.9981639981269836,0.9981639981269836,0.9981639981269836,0.010902650654315948,0.00021899999410379678,0.4691184461116791,236493.0,-0.010323203168809414,0.0007982347160577774,0.04548400640487671,4.324649810791016,0.053830623626708984,10.284866333007812,0.8112906217575073,-0.00444108247756958,0.10016459226608276,889.9859619140625,20.60519790649414,12.32656192779541,32.931785583496094,265.9740295410156,1.4449994564056396,1.4449994564056396,1.4449994564056396,0.0
-8082.38720703125,833.9557495117188,8759.0,27.0,0.6599363088607788,0.01049231830984354,30.0,0.9992297291755676,0.9992297291755676,0.9992297291755676,0.010766406543552876,0.00021600000036414713,0.46813535690307617,245252.0,-0.00984921120107174,0.0004739919677376747,0.030795397236943245,4.249961853027344,-0.07468795776367188,9.950007438659668,0.7943059802055359,-0.016984641551971436,0.020932085812091827,922.283935546875,20.65694236755371,11.62972640991211,32.28669357299805,271.2882385253906,1.4799994230270386,1.4799994230270386,1.4799994230270386,0.0
-8051.64111328125,833.9557495117188,8759.0,28.0,0.6481193900108337,0.009500076062977314,30.0,0.9993143081665039,0.9993143081665039,0.9993143081665039,0.01063939742743969,0.00021300000662449747,0.4626358151435852,254011.0,-0.009571975097060204,0.00027723610401153564,0.0030339208897203207,4.317532062530518,0.06757020950317383,9.762906074523926,0.7770168781280518,-0.01728910207748413,-0.01711837202310562,954.5857543945312,20.65894317626953,11.631555557250977,32.290523529052734,271.2560729980469,1.5149993896484375,1.5149993896484375,1.5149993896484375,0.0
-8022.77685546875,833.9557495117188,8759.0,29.0,0.6344261169433594,0.011038463562726974,30.0,0.9993765354156494,0.9993765354156494,0.9993765354156494,0.011102608405053616,0.0002099999983329326,0.4563441872596741,262770.0,-0.010398712940514088,-0.0008267378434538841,0.00036678314791060984,4.205334186553955,-0.1121978759765625,9.4595947265625,0.7563163638114929,-0.020700514316558838,0.06359293311834335,986.868408203125,20.630022048950195,11.641530990600586,32.271575927734375,271.4153137207031,1.5499993562698364,1.5499993562698364,1.5499993562698364,0.0
-7994.23974609375,833.9556884765625,8759.0,30.0,0.6171001195907593,0.010292600840330124,30.0,1.0008447170257568,1.0008447170257568,1.0008447170257568,0.010449997149407864,0.00020700000459328294,0.44850826263427734,271529.0,-0.009898367337882519,0.0005003456026315689,0.3083978593349457,4.213466167449951,0.008131980895996094,9.228421211242676,0.7507876753807068,-0.005528688430786133,0.10616523027420044,1019.091552734375,20.614181518554688,11.59791374206543,32.21211624145508,271.91632080078125,1.5849993228912354,1.5849993228912354,1.5849993228912354,0.0
-7967.4521484375,833.9556884765625,8759.0,31.0,0.6027599573135376,0.010715104639530182,30.0,0.9996415972709656,0.9996415972709656,0.9996415972709656,0.010413938201963902,0.00020399999630171806,0.4421234130859375,280288.0,-0.009446744807064533,0.00045162253081798553,0.12406731396913528,4.094580173492432,-0.11888599395751953,9.283526420593262,0.7301453948020935,-0.02064228057861328,0.10419447720050812,1051.37353515625,20.698776245117188,11.571935653686523,32.27073669433594,271.4223937988281,1.6199992895126343,1.6199992895126343,1.6199992895126343,0.0
-7943.59765625,833.9556884765625,8759.0,32.0,0.587433397769928,0.010101376101374626,30.0,0.9987452030181885,0.9987452030181885,0.9987452030181885,0.010811557993292809,0.0002010000025620684,0.43539631366729736,289047.0,-0.009803447872400284,-0.0003567030653357506,0.021272754296660423,4.182313919067383,0.08773374557495117,9.082670211791992,0.712650716304779,-0.017494678497314453,0.12783372402191162,1083.6109619140625,20.63258934020996,11.593742370605469,32.22635269165039,271.7961730957031,1.6549992561340332,1.6549992561340332,1.6549992561340332,0.0
-7919.69580078125,833.9556884765625,8759.0,33.0,0.579999566078186,0.010195367969572544,30.0,0.9976333975791931,0.9976333975791931,0.9976333975791931,0.010653452016413212,0.00019799999427050352,0.43216919898986816,297806.0,-0.010051053017377853,-0.0002476051449775696,0.22251570224761963,4.081860542297363,-0.10045337677001953,8.819009780883789,0.6882723569869995,-0.02437835931777954,0.09261418133974075,1115.888671875,20.644737243652344,11.621910095214844,32.26667022705078,271.4565734863281,1.6899992227554321,1.6899992227554321,1.6899992227554321,0.0
-7898.64892578125,833.9556884765625,8759.0,34.0,0.5668005347251892,0.01242026872932911,30.0,1.0002923011779785,1.0002923011779785,1.0002923011779785,0.01125930156558752,0.00019500000053085387,0.4265081286430359,306565.0,-0.009806808084249496,0.00024424493312835693,0.002985715866088867,4.11334228515625,0.03148174285888672,8.71760082244873,0.6867705583572388,-0.0015017986297607422,0.09115130454301834,1148.2392578125,20.60334587097168,11.735925674438477,32.33929443359375,270.84698486328125,1.724999189376831,1.724999189376831,1.724999189376831,0.0
-7878.47900390625,833.9556884765625,8759.0,35.0,0.5470704436302185,0.010912436060607433,30.0,0.99721759557724,0.99721759557724,0.99721759557724,0.01097333524376154,0.00019200000679120421,0.4181731939315796,315324.0,-0.010221170261502266,-0.00041436217725276947,0.24712859094142914,4.109971523284912,-0.0033707618713378906,8.519962310791016,0.675506591796875,-0.01126396656036377,0.09193084388971329,1180.509765625,20.574926376342773,11.680474281311035,32.25542068481445,271.5512390136719,1.75999915599823,1.75999915599823,1.75999915599823,0.0
-7858.607421875,833.9556884765625,8759.0,36.0,0.5400259494781494,0.010832540690898895,30.0,0.9969183802604675,0.9969183802604675,0.9969183802604675,0.011796677485108376,0.00018899999849963933,0.41523459553718567,324083.0,-0.010246667079627514,-2.5496818125247955e-05,-0.06348774582147598,4.043451309204102,-0.06652021408081055,8.460569381713867,0.6638822555541992,-0.011624336242675781,0.1642695516347885,1214.5634765625,20.687170028686523,13.355127334594727,34.042320251464844,257.29736328125,1.794999122619629,1.794999122619629,1.794999122619629,0.0
-7839.5830078125,833.9556884765625,8759.0,37.0,0.5268316268920898,0.012694058939814568,30.0,0.9995770454406738,0.9995770454406738,0.9995770454406738,0.011187613941729069,0.00018600000475998968,0.4097965359687805,332842.0,-0.009523974731564522,0.0007226923480629921,-0.1632089465856552,3.9002749919891357,-0.14317631721496582,8.259817123413086,0.6580913066864014,-0.0057909488677978516,0.13714492321014404,1247.83837890625,20.622438430786133,12.641231536865234,33.263694763183594,263.32012939453125,1.8299990892410278,1.8299990892410278,1.8299990892410278,0.0
-7821.31591796875,833.9556884765625,8759.0,38.0,0.5248807072639465,0.011896632611751556,30.0,1.0009129047393799,1.0009129047393799,1.0009129047393799,0.011696478351950645,0.0001829999964684248,0.4089938700199127,341601.0,-0.009815571829676628,-0.0002915970981121063,0.27899953722953796,3.831361770629883,-0.06891322135925293,8.227350234985352,0.6500495076179504,-0.008041799068450928,0.10713814944028854,1281.0159912109375,20.575443267822266,12.590862274169922,33.16632843017578,264.0931396484375,1.8649990558624268,1.8649990558624268,1.8649990558624268,0.0
-7803.5029296875,833.9557495117188,8759.0,39.0,0.5080280303955078,0.013672083616256714,30.0,1.0003827810287476,1.0003827810287476,1.0003827810287476,0.011253882199525833,0.00018000000272877514,0.4021621346473694,350360.0,-0.009360755793750286,0.000454816035926342,-0.15766842663288116,3.7859199047088623,-0.04544186592102051,8.032873153686523,0.6443291306495667,-0.005720376968383789,0.08739735186100006,1313.4017333984375,20.679256439208984,11.695361137390137,32.37464141845703,270.55126953125,1.8999990224838257,1.8999990224838257,1.8999990224838257,0.0
-7786.26123046875,833.955810546875,8759.0,40.0,0.49579647183418274,0.01260191760957241,30.0,1.0010502338409424,1.0010502338409424,1.0010502338409424,0.011445616371929646,0.00017699999443721026,0.39727330207824707,359119.0,-0.009690379723906517,-0.0003296239301562309,-0.06759556382894516,3.731227397918701,-0.05469250679016113,8.041157722473145,0.6370216012001038,-0.007307529449462891,0.06871287524700165,1345.6842041015625,20.670122146606445,11.599717140197754,32.26986312866211,271.4297180175781,1.9349989891052246,1.9349989891052246,1.9349989891052246,0.0
-7769.9384765625,833.955810546875,8759.0,41.0,0.47647398710250854,0.012437816709280014,30.0,0.9999967217445374,0.9999967217445374,0.9999967217445374,0.011461972258985043,0.0001740000006975606,0.38967233896255493,367878.0,-0.008924408815801144,0.0007659709081053734,-0.14875181019306183,3.7750496864318848,0.043822288513183594,7.968455791473389,0.6282237768173218,-0.008797824382781982,0.03281554952263832,1378.741455078125,20.587087631225586,12.457159996032715,33.04426956176758,265.0686340332031,1.9699989557266235,1.9699989557266235,1.9699989557266235,0.0
-7753.74560546875,833.9557495117188,8759.0,42.0,0.46082744002342224,0.010073905810713768,30.0,1.0007368326187134,1.0007368326187134,1.0007368326187134,0.01098127942532301,0.00017100000695791095,0.38361889123916626,376637.0,-0.008575285784900188,0.0003491230309009552,0.09925335645675659,3.6958184242248535,-0.07923126220703125,7.907013416290283,0.6274049282073975,-0.0008188486099243164,0.03726240620017052,1412.0855712890625,20.644309997558594,12.688764572143555,33.33309555053711,262.7718811035156,2.0049989223480225,2.0049989223480225,2.0049989223480225,0.0
-7738.27001953125,833.955810546875,8759.0,43.0,0.4531998336315155,0.013147330842912197,30.0,0.9995405077934265,0.9995405077934265,0.9995405077934265,0.012028914876282215,0.00016799999866634607,0.3807043433189392,385396.0,-0.009495962411165237,-0.000920676626265049,-0.023841535672545433,3.7005484104156494,0.0047299861907958984,7.776976585388184,0.6160344481468201,-0.011370480060577393,0.03600171580910683,1446.23974609375,20.62779998779297,13.515296936035156,34.14311981201172,256.53778076171875,2.039999008178711,2.039999008178711,2.039999008178711,0.0
-7723.4873046875,833.9557495117188,8759.0,44.0,0.4269240200519562,0.01293263304978609,30.0,0.999082624912262,0.999082624912262,0.999082624912262,0.011618291959166527,0.00016500000492669642,0.37084147334098816,394155.0,-0.009454634971916676,4.132743924856186e-05,-0.07890898734331131,3.6797826290130615,-0.02076578140258789,7.697353363037109,0.6137911081314087,-0.002243340015411377,0.08693026751279831,1478.4931640625,20.570266723632812,11.671859741210938,32.242149353027344,271.66302490234375,2.0749990940093994,2.0749990940093994,2.0749990940093994,0.0
-7708.70947265625,833.9557495117188,8759.0,45.0,0.4143967628479004,0.012144949287176132,30.0,0.9985288977622986,0.9985288977622986,0.9985288977622986,0.01160148810595274,0.00016199999663513154,0.3662134110927582,402914.0,-0.008814453147351742,0.0006401818245649338,-0.0070801000110805035,3.661172389984131,-0.018610239028930664,7.620985507965088,0.6067918539047241,-0.00699925422668457,0.07804741710424423,1510.698974609375,20.566619873046875,11.627395629882812,32.19403839111328,272.06903076171875,2.109999179840088,2.109999179840088,2.109999179840088,0.0
-7695.67041015625,833.955810546875,8759.0,46.0,0.41558846831321716,0.009726150892674923,30.0,0.9982143640518188,0.9982143640518188,0.9982143640518188,0.011283873580396175,0.00015900000289548188,0.3666498064994812,411673.0,-0.008735494688153267,7.895845919847488e-05,0.11430612206459045,3.542839527130127,-0.1183328628540039,7.5182294845581055,0.6017650365829468,-0.005026817321777344,0.07760132104158401,1544.4622802734375,20.660432815551758,13.091806411743164,33.752262115478516,259.508544921875,2.1449992656707764,2.1449992656707764,2.1449992656707764,0.0
-7681.685546875,833.9557495117188,8759.0,47.0,0.4089701473712921,0.012933189980685711,30.0,0.9997933506965637,0.9997933506965637,0.9997933506965637,0.011607485823333263,0.000155999994603917,0.3642345070838928,420432.0,-0.008624512702226639,0.00011098198592662811,0.0476655475795269,3.543219804763794,0.0003802776336669922,7.300843715667725,0.5957954525947571,-0.005969583988189697,-0.004524155054241419,1578.1312255859375,20.56535530090332,13.092416763305664,33.65779495239258,260.2369079589844,2.179999351501465,2.179999351501465,2.179999351501465,0.0
-7668.4560546875,833.9556884765625,8759.0,48.0,0.3865344822406769,0.011867064982652664,30.0,0.9977712631225586,0.9977712631225586,0.9977712631225586,0.011257315054535866,0.00015300000086426735,0.35615673661231995,429191.0,-0.008768199943006039,-0.00014368724077939987,-0.17073781788349152,3.521919012069702,-0.021300792694091797,7.275286674499512,0.5953890681266785,-0.0004063844680786133,0.04507899656891823,1610.772705078125,20.591352462768555,12.038860321044922,32.6302375793457,268.4320373535156,2.2149994373321533,2.2149994373321533,2.2149994373321533,0.0
-7654.75439453125,833.955810546875,8759.0,49.0,0.3629871606826782,0.011048158630728722,30.0,0.9999585747718811,0.9999585747718811,0.9999585747718811,0.011183829978108406,0.0001500000071246177,0.3478679358959198,437950.0,-0.008125408552587032,0.0006427913904190063,0.013057839125394821,3.4073870182037354,-0.1145319938659668,7.0354108810424805,0.5858558416366577,-0.009533226490020752,0.07916727662086487,1643.0169677734375,20.570762634277344,11.661022186279297,32.231807708740234,271.7502136230469,2.249999523162842,2.249999523162842,2.249999523162842,0.0
