Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Metrics/TestEpRet,Metrics/TestEpCost,Metrics/TestEpLen,Train/Epoch,Train/LR,TotalEnvSteps,Loss/Loss_pi,Loss/Loss_pi/Delta,Loss/Loss_reward_critic,Loss/Loss_reward_critic/Delta,Value/reward_critic,Time/Total,Time/Rollout,Time/Update,Time/Evaluate,Time/Epoch,Time/FPS,Value/alpha
-7439.74267578125,833.9556884765625,8759.0,-6540.33447265625,833.9556884765625,8759.0,10.0,0.0003000000142492354,96349.0,-3.976525068283081,0.47708678245544434,0.6102321743965149,-0.0037979483604431152,4.10032844543457,1326.9595947265625,23.44608497619629,86.6443099975586,18.548463821411133,128.67015075683594,68.07328033447266,0.20000004768371582
-7393.27490234375,833.9557495117188,8759.0,-6525.609375,833.9557495117188,8759.0,11.0,0.0003000000142492354,105108.0,-3.5364511013031006,0.44007396697998047,0.6102779507637024,4.57763671875e-05,3.662334442138672,1455.6888427734375,23.54954719543457,86.62615966796875,18.51309585571289,128.72103881835938,68.04637145996094,0.20000003278255463
-7356.65869140625,833.9557495117188,8759.0,-6511.30029296875,833.9557495117188,8759.0,12.0,0.0003000000142492354,113867.0,-3.106926918029785,0.42952418327331543,0.6036101579666138,-0.006667792797088623,3.2260851860046387,1584.6842041015625,23.616640090942383,86.77745819091797,18.56104850769043,128.9869384765625,67.9061050415039,0.20000004768371582
-7316.9150390625,833.9557495117188,8759.0,-6496.94384765625,833.9557495117188,8759.0,13.0,0.0003000000142492354,122626.0,-2.766749858856201,0.340177059173584,0.5963808298110962,-0.007229328155517578,2.887816905975342,1715.0477294921875,23.646617889404297,87.84136962890625,18.83477783203125,130.35540771484375,67.19322204589844,0.20000003278255463
-7286.73876953125,833.955810546875,8759.0,-6484.38134765625,833.955810546875,8759.0,14.0,0.0003000000142492354,131385.0,-2.4500892162323,0.31666064262390137,0.5902326107025146,-0.006148219108581543,2.575695276260376,1848.3460693359375,24.206010818481445,90.45755767822266,18.59214210510254,133.28997802734375,65.7138671875,0.20000004768371582
-7256.421875,833.9556884765625,8759.0,-6472.09716796875,833.9556884765625,8759.0,15.0,0.0003000000142492354,140144.0,-2.2463176250457764,0.20377159118652344,0.579018771648407,-0.011213839054107666,2.352796792984009,1977.8936767578125,23.64138412475586,87.29833221435547,18.567852020263672,129.53936767578125,67.61650848388672,0.20000003278255463
-7230.25048828125,833.9556884765625,8759.0,-6459.69140625,833.9556884765625,8759.0,16.0,0.0003000000142492354,148903.0,-2.068089485168457,0.17822813987731934,0.565252959728241,-0.013765811920166016,2.1834754943847656,2106.42578125,23.407804489135742,86.50399017333984,18.580760955810547,128.52401733398438,68.15068054199219,0.20000004768371582
-7207.17626953125,833.9556884765625,8759.0,-6448.35302734375,833.9556884765625,8759.0,17.0,0.0003000000142492354,157662.0,-1.9181725978851318,0.1499168872833252,0.554591953754425,-0.010661005973815918,2.057088851928711,2235.15576171875,23.600116729736328,86.58203887939453,18.508211135864258,128.7220458984375,68.04583740234375,0.20000003278255463
-7186.23681640625,833.9556884765625,8759.0,-6438.40673828125,833.9556884765625,8759.0,18.0,0.0003000000142492354,166421.0,-1.7962173223495483,0.1219552755355835,0.5385209321975708,-0.016071021556854248,1.9386742115020752,2363.788818359375,23.497600555419922,86.52010345458984,18.575847625732422,128.62535095214844,68.09700012207031,0.20000004768371582
-7166.0869140625,833.9556884765625,8759.0,-6428.6103515625,833.9556884765625,8759.0,19.0,0.0003000000142492354,175180.0,-1.762630820274353,0.03358650207519531,0.5256672501564026,-0.012853682041168213,1.8978840112686157,2492.425048828125,23.47207260131836,86.59004211425781,18.534244537353516,128.62815856933594,68.09551239013672,0.20000003278255463
-7145.16015625,833.9557495117188,8759.0,-6418.7998046875,833.9557495117188,8759.0,20.0,0.0003000000142492354,183939.0,-1.7377922534942627,0.024838566780090332,0.5158198475837708,-0.009847402572631836,1.8585301637649536,2623.212646484375,23.767906188964844,87.57746887207031,19.401063919067383,130.77957153320312,66.97529602050781,0.20000004768371582
-7125.283203125,833.9556884765625,8759.0,-6409.3984375,833.9556884765625,8759.0,21.0,0.0003000000142492354,192698.0,-1.717882752418518,0.01990950107574463,0.5062686800956726,-0.009551167488098145,1.8475364446640015,2761.866455078125,25.490734100341797,93.13041687011719,19.98711395263672,138.64590454101562,63.17532730102539,0.20000003278255463
-7108.4912109375,833.9556884765625,8759.0,-6401.35107421875,833.9556884765625,8759.0,22.0,0.0003000000142492354,201457.0,-1.753605604171753,-0.03572285175323486,0.4959077835083008,-0.010360896587371826,1.8592175245285034,2901.5458984375,25.5394287109375,95.24470520019531,18.838855743408203,139.6621551513672,62.71562957763672,0.20000004768371582
-7091.01806640625,833.9557495117188,8759.0,-6393.35205078125,833.9557495117188,8759.0,23.0,0.0003000000142492354,210216.0,-1.7543411254882812,-0.0007355213165283203,0.48628202080726624,-0.009625762701034546,1.8660653829574585,3038.765625,25.273317337036133,92.56892395019531,19.331409454345703,137.2107391357422,63.83610916137695,0.20000003278255463
-7074.3232421875,833.955810546875,8759.0,-6385.392578125,833.955810546875,8759.0,24.0,0.0003000000142492354,218975.0,-1.768256425857544,-0.013915300369262695,0.4804305136203766,-0.0058515071868896484,1.8987354040145874,3181.5390625,25.987857818603516,96.56666564941406,20.17020606994629,142.76455688476562,61.35276412963867,0.20000004768371582
-7059.0751953125,833.9557495117188,8759.0,-6377.9033203125,833.9557495117188,8759.0,25.0,0.0003000000142492354,227734.0,-1.8208715915679932,-0.05261516571044922,0.4720885157585144,-0.008341997861862183,1.929018497467041,3318.953857421875,24.951414108276367,93.09325408935547,19.322509765625,137.40631103515625,63.7452507019043,0.20000003278255463
-7044.76904296875,833.9557495117188,8759.0,-6370.22119140625,833.9557495117188,8759.0,26.0,0.0003000000142492354,236493.0,-1.871721863746643,-0.0508502721786499,0.46496033668518066,-0.00712817907333374,1.98063325881958,3453.64794921875,24.879791259765625,90.8216781616211,18.947036743164062,134.6852569580078,65.03309631347656,0.20000004768371582
-7032.09716796875,833.9557495117188,8759.0,-6364.18310546875,833.9557495117188,8759.0,27.0,0.0003000000142492354,245252.0,-1.9398493766784668,-0.06812751293182373,0.4544532597064972,-0.010507076978683472,2.055112838745117,3582.4013671875,23.70505142211914,86.45832061767578,18.550003051757812,128.7447967529297,68.03382110595703,0.20000003278255463
-7019.8349609375,833.9557495117188,8759.0,-6358.3701171875,833.9557495117188,8759.0,28.0,0.0003000000142492354,254011.0,-1.9712252616882324,-0.031375885009765625,0.44739729166030884,-0.0070559680461883545,2.0840377807617188,3829.607421875,40.93825912475586,131.76214599609375,74.44197082519531,247.1978302001953,35.43315887451172,0.20000004768371582
-7007.412109375,833.9557495117188,8759.0,-6352.4931640625,833.9557495117188,8759.0,29.0,0.0003000000142492354,262770.0,-2.022252321243286,-0.05102705955505371,0.4388779401779175,-0.008519351482391357,2.138638496398926,4298.63818359375,85.63839721679688,361.8125,21.433378219604492,469.0118103027344,18.67543601989746,0.20000003278255463
-6997.46533203125,833.9556884765625,8759.0,-6346.67236328125,833.9556884765625,8759.0,30.0,0.0003000000142492354,271529.0,-2.0752675533294678,-0.05301523208618164,0.43264976143836975,-0.0062281787395477295,2.183979034423828,4445.0537109375,27.25230598449707,98.9046859741211,20.21187973022461,146.4077606201172,59.82606506347656,0.20000004768371582
-6986.60546875,833.9556884765625,8759.0,-6340.9443359375,833.9556884765625,8759.0,31.0,0.0003000000142492354,280288.0,-2.1275458335876465,-0.05227828025817871,0.4258398711681366,-0.006809890270233154,2.246664047241211,4587.15185546875,26.404016494750977,95.25817108154297,20.389192581176758,142.0892791748047,61.64434051513672,0.20000003278255463
-6976.64013671875,833.9556884765625,8759.0,-6335.30419921875,833.9556884765625,8759.0,32.0,0.0003000000142492354,289047.0,-2.178635597229004,-0.05108976364135742,0.4192448854446411,-0.006594985723495483,2.28170108795166,4741.93359375,29.051355361938477,103.77796173095703,21.90176010131836,154.77407836914062,56.592166900634766,0.20000004768371582
-6965.74365234375,833.9556884765625,8759.0,-6330.14599609375,833.9556884765625,8759.0,33.0,0.0003000000142492354,297806.0,-2.228726863861084,-0.05009126663208008,0.41179221868515015,-0.007452666759490967,2.33305025100708,4888.9140625,27.541683197021484,98.39861297607422,20.992324829101562,146.97219848632812,59.5963020324707,0.20000003278255463
-6956.56494140625,833.9556884765625,8759.0,-6325.7587890625,833.9556884765625,8759.0,34.0,0.0003000000142492354,306565.0,-2.311044216156006,-0.08231735229492188,0.4049626588821411,-0.006829559803009033,2.4027111530303955,5035.62939453125,27.55365562438965,98.37041473388672,20.7431583404541,146.70664978027344,59.70417785644531,0.20000004768371582
-6947.16162109375,833.9556884765625,8759.0,-6320.859375,833.9556884765625,8759.0,35.0,0.0003000000142492354,315324.0,-2.33939528465271,-0.0283510684967041,0.3979558050632477,-0.007006853818893433,2.4530856609344482,5194.85498046875,30.384349822998047,108.37134552001953,20.41533088684082,159.21734619140625,55.012847900390625,0.20000003278255463
-6936.826171875,833.9556884765625,8759.0,-6316.67236328125,833.9556884765625,8759.0,36.0,0.0003000000142492354,324083.0,-2.401458263397217,-0.062062978744506836,0.39233043789863586,-0.005625367164611816,2.49322509765625,5355.0322265625,29.46727180480957,103.12865447998047,27.528270721435547,160.16807556152344,54.686302185058594,0.20000004768371582
-6927.2197265625,833.9556884765625,8759.0,-6312.60595703125,833.9556884765625,8759.0,37.0,0.0003000000142492354,332842.0,-2.4489452838897705,-0.04748702049255371,0.38689613342285156,-0.005434304475784302,2.552583932876587,5519.7900390625,31.066844940185547,109.88682556152344,23.747652053833008,164.7489776611328,53.165733337402344,0.20000003278255463
-6918.47900390625,833.9556884765625,8759.0,-6308.00341796875,833.9556884765625,8759.0,38.0,0.0003000000142492354,341601.0,-2.4672625064849854,-0.018317222595214844,0.38351666927337646,-0.0033794641494750977,2.5914077758789062,5671.53515625,28.664247512817383,100.97400665283203,22.056129455566406,151.7366485595703,57.725013732910156,0.20000004768371582
-6910.0029296875,833.9557495117188,8759.0,-6303.76416015625,833.9557495117188,8759.0,39.0,0.0003000000142492354,350360.0,-2.520085334777832,-0.05282282829284668,0.37682101130485535,-0.006695657968521118,2.63248610496521,5823.9150390625,28.114809036254883,100.13860321044922,24.078914642333984,152.3724822998047,57.484134674072266,0.20000003278255463
-6900.84912109375,833.955810546875,8759.0,-6298.9169921875,833.955810546875,8759.0,40.0,0.0003000000142492354,359119.0,-2.568859577178955,-0.04877424240112305,0.37133312225341797,-0.005487889051437378,2.6708202362060547,5995.30126953125,33.287750244140625,117.82052612304688,20.217777252197266,171.3778839111328,51.10927963256836,0.20000004768371582
-6893.12939453125,833.955810546875,8759.0,-6294.95068359375,833.955810546875,8759.0,41.0,0.0003000000142492354,367878.0,-2.5843353271484375,-0.015475749969482422,0.36912575364112854,-0.0022073686122894287,2.680602550506592,6141.365234375,27.181678771972656,97.91502380371094,20.918163299560547,146.0550079345703,59.97055435180664,0.20000003278255463
-6885.658203125,833.9557495117188,8759.0,-6290.71923828125,833.9557495117188,8759.0,42.0,0.0003000000142492354,376637.0,-2.6164021492004395,-0.03206682205200195,0.3636201322078705,-0.005505621433258057,2.72843337059021,6287.30517578125,27.052518844604492,98.11895751953125,20.71824073791504,145.93040466308594,60.02176284790039,0.20000004768371582
-6878.05029296875,833.955810546875,8759.0,-6286.87939453125,833.955810546875,8759.0,43.0,0.0003000000142492354,385396.0,-2.6684024333953857,-0.05200028419494629,0.35970908403396606,-0.003911048173904419,2.754838705062866,6430.42431640625,26.577178955078125,97.50582885742188,18.986072540283203,143.1099853515625,61.20466995239258,0.20000003278255463
-6869.853515625,833.9557495117188,8759.0,-6283.05615234375,833.9557495117188,8759.0,44.0,0.0003000000142492354,394155.0,-2.6621408462524414,0.006261587142944336,0.3553352355957031,-0.0043738484382629395,2.77278733253479,6566.8701171875,25.050077438354492,92.46430969238281,18.885807037353516,136.4364776611328,64.19837188720703,0.20000004768371582
-6862.2900390625,833.9557495117188,8759.0,-6278.9658203125,833.9557495117188,8759.0,45.0,0.0003000000142492354,402914.0,-2.7278175354003906,-0.06567668914794922,0.35090193152427673,-0.004433304071426392,2.828432559967041,6705.60498046875,25.4398136138916,93.52120971679688,19.72649574279785,138.7253875732422,63.13912582397461,0.20000003278255463
-6854.30126953125,833.955810546875,8759.0,-6275.0732421875,833.955810546875,8759.0,46.0,0.0003000000142492354,411673.0,-2.753443717956543,-0.025626182556152344,0.3484402894973755,-0.002461642026901245,2.853137969970703,6843.20458984375,25.097490310668945,93.77713012695312,18.677337646484375,137.59091186523438,63.65972900390625,0.20000004768371582
-6847.60791015625,833.9557495117188,8759.0,-6270.994140625,833.9557495117188,8759.0,47.0,0.0003000000142492354,420432.0,-2.7709691524505615,-0.017525434494018555,0.34442123770713806,-0.004019051790237427,2.862445116043091,6981.64794921875,25.23192024230957,93.7667007446289,19.39719009399414,138.43472290039062,63.271697998046875,0.20000003278255463
-6841.666015625,833.9556884765625,8759.0,-6267.8681640625,833.9556884765625,8759.0,48.0,0.0003000000142492354,429191.0,-2.7963943481445312,-0.025425195693969727,0.34247732162475586,-0.0019439160823822021,2.8845033645629883,7115.43212890625,24.226886749267578,90.40233612060547,19.11110496520996,133.7752685546875,65.47547912597656,0.20000004768371582
-6835.04248046875,833.955810546875,8759.0,-6264.4658203125,833.955810546875,8759.0,49.0,0.0003000000142492354,437950.0,-2.8082969188690186,-0.011902570724487305,0.33782875537872314,-0.004648566246032715,2.912654399871826,7251.96240234375,24.606670379638672,92.53307342529297,19.344219207763672,136.52117919921875,64.15853881835938,0.20000003278255463
-6748.208984375,833.955810546875,8759.0,-6245.81103515625,833.955810546875,8759.0,50.0,0.0003000000142492354,446709.0,-2.826465129852295,-0.018168210983276367,0.3348962664604187,-0.0029324889183044434,2.920968770980835,7385.5732421875,24.21237564086914,90.65262603759766,18.700563430786133,133.6021728515625,65.56031036376953,0.20000004768371582
-6724.716796875,833.955810546875,8759.0,-6232.27734375,833.955810546875,8759.0,51.0,0.0003000000142492354,455468.0,-2.853583574295044,-0.027118444442749023,0.33280012011528015,-0.00209614634513855,2.958024263381958,7519.97314453125,24.117855072021484,90.50657653808594,19.729820251464844,134.39071655273438,65.17562866210938,0.20000003278255463
-6707.71826171875,833.955810546875,8759.0,-6222.63427734375,833.955810546875,8759.0,52.0,0.0003000000142492354,464227.0,-2.8346822261810303,0.018901348114013672,0.3308519423007965,-0.0019481778144836426,2.9464457035064697,7655.9755859375,24.72165870666504,92.45447540283203,18.779705047607422,135.9943084716797,64.40711212158203,0.20000004768371582
-6692.55859375,833.955810546875,8759.0,-6213.2392578125,833.955810546875,8759.0,53.0,0.0003000000142492354,472986.0,-2.8413984775543213,-0.006716251373291016,0.3275578022003174,-0.003294140100479126,2.9445836544036865,7794.29248046875,25.12822151184082,93.5231704711914,19.61787986755371,138.30813598632812,63.32960891723633,0.20000003278255463
-6680.93701171875,833.955810546875,8759.0,-6204.07763671875,833.955810546875,8759.0,54.0,0.0003000000142492354,481745.0,-2.8540854454040527,-0.012686967849731445,0.325074166059494,-0.0024836361408233643,2.953908920288086,7933.333984375,25.386884689331055,94.20848083496094,19.396644592285156,139.03211975097656,62.99983215332031,0.20000004768371582
-6669.4912109375,833.955810546875,8759.0,-6195.14306640625,833.955810546875,8759.0,55.0,0.0003000000142492354,490504.0,-2.8426718711853027,0.01141357421875,0.32153838872909546,-0.0035357773303985596,2.9503769874572754,8070.51220703125,24.987751007080078,93.60668182373047,18.533966064453125,137.16754150390625,63.8562126159668,0.20000003278255463
-6659.3251953125,833.955810546875,8759.0,-6186.71630859375,833.955810546875,8759.0,56.0,0.0003000000142492354,499263.0,-2.8397583961486816,0.0029134750366210938,0.31920018792152405,-0.002338200807571411,2.9414868354797363,8207.5830078125,25.16298484802246,93.13188934326172,18.728736877441406,137.0612030029297,63.905757904052734,0.20000004768371582
-6649.56640625,833.955810546875,8759.0,-6178.88916015625,833.955810546875,8759.0,57.0,0.0003000000142492354,508022.0,-2.9049081802368164,-0.06514978408813477,0.31822094321250916,-0.0009792447090148926,2.984283208847046,8352.1005859375,26.745914459228516,98.70932006835938,19.00935935974121,144.50778198242188,60.61265182495117,0.20000003278255463
-6640.69482421875,833.955810546875,8759.0,-6172.41357421875,833.955810546875,8759.0,58.0,0.0003000000142492354,516781.0,-2.893922805786133,0.010985374450683594,0.31415653228759766,-0.004064410924911499,2.9812073707580566,8504.30859375,28.119979858398438,100.55735778808594,23.47857093811035,152.19888305664062,57.54970169067383,0.20000004768371582
-6630.53173828125,833.955810546875,8759.0,-6165.2470703125,833.955810546875,8759.0,59.0,0.0003000000142492354,525540.0,-2.89805269241333,-0.004129886627197266,0.3129746615886688,-0.001181870698928833,2.9975974559783936,8667.123046875,30.929967880249023,111.47593688964844,20.34912872314453,162.80465698242188,53.8006706237793,0.20000003278255463
-6621.732421875,833.955810546875,8759.0,-6158.052734375,833.955810546875,8759.0,60.0,0.0003000000142492354,534299.0,-2.8907642364501953,0.007288455963134766,0.3087575435638428,-0.00421711802482605,2.9722747802734375,8818.5146484375,28.770492553710938,103.09828186035156,19.466670989990234,151.381591796875,57.86040496826172,0.20000004768371582
-6612.2919921875,833.955810546875,8759.0,-6151.40380859375,833.955810546875,8759.0,61.0,0.0003000000142492354,543058.0,-2.908215045928955,-0.017450809478759766,0.30881670117378235,5.9157609939575195e-05,3.0033116340637207,8958.634765625,26.30786895751953,95.12086486816406,18.64537811279297,140.1121368408203,62.51420974731445,0.20000003278255463
-6603.1474609375,833.955810546875,8759.0,-6145.4169921875,833.955810546875,8759.0,62.0,0.0003000000142492354,551817.0,-2.9042065143585205,0.00400853157043457,0.3059367537498474,-0.0028799474239349365,3.00439715385437,9093.16015625,25.21067237854004,90.55447387695312,18.71625328063965,134.516357421875,65.11475372314453,0.20000004768371582
-6596.205078125,833.955810546875,8759.0,-6139.43896484375,833.955810546875,8759.0,63.0,0.0003000000142492354,560576.0,-2.9173269271850586,-0.013120412826538086,0.30534300208091736,-0.0005937516689300537,3.009848117828369,9227.7001953125,25.21379852294922,90.5658187866211,18.71660614013672,134.531494140625,65.10742950439453,0.20000003278255463
-6587.56640625,833.955810546875,8759.0,-6133.9287109375,833.955810546875,8759.0,64.0,0.0003000000142492354,569335.0,-2.9105234146118164,0.0068035125732421875,0.3024559020996094,-0.0028870999813079834,3.006211042404175,9362.380859375,25.217927932739258,90.70732116699219,18.711576461791992,134.67132568359375,65.03982543945312,0.20000004768371582
-6580.10888671875,833.955810546875,8759.0,-6128.78759765625,833.955810546875,8759.0,65.0,0.0003000000142492354,578094.0,-2.902153253555298,0.008370161056518555,0.30110183358192444,-0.0013540685176849365,2.9974310398101807,9495.9912109375,25.03435516357422,89.84040832519531,18.692495346069336,133.60226440429688,65.56026458740234,0.20000003278255463
-6572.53515625,833.955810546875,8759.0,-6124.0048828125,833.955810546875,8759.0,66.0,0.0003000000142492354,586853.0,-2.8558766841888428,0.04627656936645508,0.30033981800079346,-0.0007620155811309814,2.9587981700897217,9629.330078125,24.97675895690918,89.70183563232422,18.61785125732422,133.330078125,65.69410705566406,0.20000004768371582
-6564.75439453125,833.955810546875,8759.0,-6119.15625,833.955810546875,8759.0,67.0,0.0003000000142492354,595612.0,-2.880985975265503,-0.025109291076660156,0.29829302430152893,-0.0020467936992645264,2.970630645751953,9763.09765625,25.114999771118164,89.97087097167969,18.636703491210938,133.75869750976562,65.48359680175781,0.20000003278255463
-6556.72314453125,833.955810546875,8759.0,-6114.048828125,833.955810546875,8759.0,68.0,0.0003000000142492354,604371.0,-2.8702945709228516,0.010691404342651367,0.2948472201824188,-0.0034458041191101074,2.9663307666778564,9896.0751953125,24.76045036315918,89.47821044921875,18.695343017578125,132.96913146972656,65.87242889404297,0.20000004768371582
-6548.732421875,833.955810546875,8759.0,-6109.30810546875,833.955810546875,8759.0,69.0,0.0003000000142492354,613130.0,-2.824370861053467,0.045923709869384766,0.29328784346580505,-0.0015593767166137695,2.9283816814422607,10026.2451171875,23.898258209228516,87.55381774902344,18.676559448242188,130.16134643554688,67.29340362548828,0.20000003278255463
-6542.36328125,833.955810546875,8759.0,-6105.0087890625,833.955810546875,8759.0,70.0,0.0003000000142492354,621889.0,-2.844541072845459,-0.020170211791992188,0.29214194416999817,-0.0011458992958068848,2.954465627670288,10156.671875,23.989824295043945,87.71540069580078,18.678848266601562,130.41738891601562,67.16128540039062,0.20000004768371582
-6536.201171875,833.955810546875,8759.0,-6100.701171875,833.955810546875,8759.0,71.0,0.0003000000142492354,630648.0,-2.823673725128174,0.020867347717285156,0.29140087962150574,-0.0007410645484924316,2.9085419178009033,10286.533203125,23.918933868408203,87.26434326171875,18.636123657226562,129.8533172607422,67.45303344726562,0.20000003278255463
-6530.33251953125,833.955810546875,8759.0,-6096.3935546875,833.955810546875,8759.0,72.0,0.0003000000142492354,639407.0,-2.8078184127807617,0.01585531234741211,0.28878191113471985,-0.0026189684867858887,2.900301456451416,10417.09765625,24.070959091186523,87.78380584716797,18.666324615478516,130.55615234375,67.08990478515625,0.20000004768371582
-6524.3662109375,833.955810546875,8759.0,-6092.2626953125,833.955810546875,8759.0,73.0,0.0003000000142492354,648166.0,-2.828935384750366,-0.021116971969604492,0.2879781723022461,-0.0008037388324737549,2.923863649368286,10546.9716796875,23.8485050201416,87.28905487060547,18.695415496826172,129.86607360839844,67.4464111328125,0.20000003278255463
-6518.39306640625,833.955810546875,8759.0,-6087.8369140625,833.955810546875,8759.0,74.0,0.0003000000142492354,656925.0,-2.8119122982025146,0.017023086547851562,0.28588101267814636,-0.0020971596240997314,2.903259754180908,10677.0185546875,23.963930130004883,87.3813247680664,18.660938262939453,130.0390625,67.35668182373047,0.20000004768371582
-6512.279296875,833.955810546875,8759.0,-6083.83544921875,833.955810546875,8759.0,75.0,0.0003000000142492354,665684.0,-2.805100679397583,0.006811618804931641,0.2857612669467926,-0.00011974573135375977,2.8752567768096924,10807.0263671875,23.928979873657227,87.33577728271484,18.70174789428711,129.9998321533203,67.37701416015625,0.20000003278255463
-6506.63623046875,833.955810546875,8759.0,-6079.884765625,833.955810546875,8759.0,76.0,0.0003000000142492354,674443.0,-2.7672481536865234,0.03785252571105957,0.2841900885105133,-0.0015711784362792969,2.8653547763824463,10941.115234375,24.67148780822754,90.723876953125,18.64771842956543,134.08096313476562,65.32620239257812,0.20000004768371582
-6500.17138671875,833.955810546875,8759.0,-6075.63427734375,833.955810546875,8759.0,77.0,0.0003000000142492354,683202.0,-2.7702836990356445,-0.0030355453491210938,0.2815953493118286,-0.0025947391986846924,2.8653907775878906,11070.9013671875,23.862367630004883,87.29098510742188,18.59092903137207,129.77798461914062,67.4921875,0.20000003278255463
-6494.41748046875,833.955810546875,8759.0,-6071.2763671875,833.955810546875,8759.0,78.0,0.0003000000142492354,691961.0,-2.7563717365264893,0.013911962509155273,0.2808586061000824,-0.0007367432117462158,2.8690285682678223,11201.0380859375,23.936254501342773,87.45976257324219,18.698951721191406,130.12864685058594,67.31031036376953,0.20000004768371582
-6488.57421875,833.955810546875,8759.0,-6066.92333984375,833.955810546875,8759.0,79.0,0.0003000000142492354,700720.0,-2.7539381980895996,0.0024335384368896484,0.2812948226928711,0.0004362165927886963,2.8541438579559326,11331.2548828125,23.994871139526367,87.53890228271484,18.64133071899414,130.20864868164062,67.26895904541016,0.20000003278255463
-6481.85986328125,833.955810546875,8759.0,-6062.859375,833.955810546875,8759.0,80.0,0.0003000000142492354,709479.0,-2.7151308059692383,0.03880739212036133,0.2780120372772217,-0.003282785415649414,2.813326358795166,11461.2294921875,23.937931060791016,87.37519836425781,18.619443893432617,129.96641540527344,67.39433288574219,0.20000004768371582
-6476.1044921875,833.955810546875,8759.0,-6058.75244140625,833.955810546875,8759.0,81.0,0.0003000000142492354,718238.0,-2.7265546321868896,-0.011423826217651367,0.27727922797203064,-0.00073280930519104,2.8254153728485107,11591.4072265625,23.971174240112305,87.51255798339844,18.652069091796875,130.16966247558594,67.28910827636719,0.20000003278255463
